,src,dest
219,/wiki/Kanye_West,/wiki/Internet_age
220,/wiki/Kanye_West,/wiki/Internet_leak
221,/wiki/Kanye_West,/wiki/Niggas_in_Paris
222,/wiki/Kanye_West,/wiki/Watch_the_Throne_Tour
223,/wiki/Kanye_West,/wiki/Compilation_album
224,/wiki/Kanye_West,/wiki/Cruel_Summer_(GOOD_Music_album)
225,/wiki/Kanye_West,/wiki/Mercy_(GOOD_Music_song)
226,/wiki/Kanye_West,/wiki/Clique_(song)
227,/wiki/Kanye_West,/wiki/2012_Cannes_Film_Festival
228,/wiki/Kanye_West,/wiki/The_Yeezus_Tour
229,/wiki/Kanye_West,/wiki/Drill_(music_genre)
230,/wiki/Kanye_West,/wiki/Dancehall
231,/wiki/Kanye_West,/wiki/Acid_house
232,/wiki/Kanye_West,/wiki/Industrial_music
233,/wiki/Kanye_West,/wiki/Rick_Rubin
234,/wiki/Kanye_West,/wiki/Black_Skinhead
235,/wiki/Kanye_West,/wiki/Lead_single
236,/wiki/Kanye_West,/wiki/Kendrick_Lamar
237,/wiki/Kanye_West,/wiki/Forbes
238,/wiki/Kanye_West,/wiki/Yeezus_Tour
239,/wiki/Kanye_West,/wiki/Q-Tip_(musician)
240,/wiki/Kanye_West,"/wiki/Florence,_Italy"
241,/wiki/Kanye_West,/wiki/Only_One_(Kanye_West_song)
242,/wiki/Kanye_West,/wiki/Paul_McCartney
243,/wiki/Kanye_West,/wiki/FourFiveSeconds
244,/wiki/Kanye_West,/wiki/Saturday_Night_Live_40th_Anniversary_Special
245,/wiki/Kanye_West,/wiki/Sia_Furler
246,/wiki/Kanye_West,/wiki/Vic_Mensa
247,/wiki/Kanye_West,/wiki/Yeezy_Boost_350
248,/wiki/Kanye_West,/wiki/All_Day_(Kanye_West_song)
249,/wiki/Kanye_West,/wiki/Theophilus_London
250,/wiki/Kanye_West,/wiki/2015_BRIT_Awards
251,/wiki/Kanye_West,/wiki/Grime_music
252,/wiki/Kanye_West,/wiki/Skepta
253,/wiki/Kanye_West,/wiki/Wiley_(rapper)
254,/wiki/Kanye_West,/wiki/Novelist_(rapper)
255,/wiki/Kanye_West,/wiki/Krept_and_Konan
256,/wiki/Kanye_West,/wiki/Stormzy
257,/wiki/Kanye_West,/wiki/New_York_Fashion_Week
258,/wiki/Kanye_West,/wiki/Honorary_doctorate
259,/wiki/Kanye_West,/wiki/School_of_the_Art_Institute_of_Chicago
260,/wiki/Kanye_West,/wiki/Doctor_of_Fine_Arts
261,/wiki/Kanye_West,/wiki/Glastonbury_Festival
262,/wiki/Kanye_West,/wiki/NME
263,/wiki/Kanye_West,/wiki/The_Guardian
264,/wiki/Kanye_West,/wiki/Hollywood_Bowl
265,/wiki/Kanye_West,/wiki/Facts_(song)
266,/wiki/Kanye_West,/wiki/Real_Friends_(Kanye_West_song)
267,/wiki/Kanye_West,/wiki/No_More_Parties_in_LA
268,/wiki/Kanye_West,/wiki/Madison_Square_Garden
269,/wiki/Kanye_West,/wiki/Chance_the_Rapper
270,/wiki/Kanye_West,/wiki/Tidal_(service)
271,/wiki/Kanye_West,/wiki/Saturday_Night_Live
272,/wiki/Kanye_West,/wiki/Music_album
273,/wiki/Kanye_West,/wiki/Saint_Pablo_Tour
274,/wiki/Kanye_West,/wiki/TurboGrafx-16
275,/wiki/Kanye_West,/wiki/Champions_(GOOD_Music_song)
276,/wiki/Kanye_West,/wiki/Famous_(Kanye_West_song)
277,/wiki/Kanye_West,/wiki/Donald_Trump
278,/wiki/Kanye_West,/wiki/Bill_Cosby
